Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3,Datum,Wochentag,PH Coesfelder Kreuz_Diff,PH Theater_Diff,PP Hörsterplatz_Diff,PH Alter Steinweg_Diff,Busparkplatz_Diff,PP Schlossplatz Nord_Diff,PP Schlossplatz Süd_Diff,PH Aegidii_Diff,PP Georgskommende_Diff,PH Münster Arkaden_Diff,PH Karstadt_Diff,PH Stubengasse_Diff,PH Bremer Platz_Diff,PH Engelenschanze_Diff,PH Bahnhofstraße_Diff,PH Cineplex_Diff,PH Stadthaus 3_Diff,Datum_Diff
2024-04-28 09:00:00,0,658,0,355,0,0,0,662,0,0,0,195,175,345,181,580,286,2024-04-28,Sunday,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-4.0,-3.0,0.0,3.0,0.0,0.0,0 days
2024-04-28 09:15:00,0,658,0,356,0,0,0,661,0,0,0,195,173,345,180,581,286,2024-04-28,Sunday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,1.0,0.0,0 days
2024-04-28 09:30:00,0,653,0,356,0,0,0,659,0,0,0,189,174,346,179,580,286,2024-04-28,Sunday,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,1.0,1.0,-1.0,-1.0,0.0,0 days
2024-04-28 09:45:00,0,651,0,355,0,0,0,659,0,150,0,186,177,344,179,577,286,2024-04-28,Sunday,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,-3.0,3.0,-2.0,0.0,-3.0,0.0,0 days
2024-04-28 10:00:00,0,650,0,354,0,144,250,657,0,150,0,185,183,347,181,574,286,2024-04-28,Sunday,0.0,-1.0,0.0,-1.0,0.0,144.0,250.0,-2.0,0.0,0.0,0.0,-1.0,6.0,3.0,2.0,-3.0,0.0,0 days
2024-04-28 10:15:00,0,646,0,353,0,144,250,657,0,150,0,178,188,354,190,569,286,2024-04-28,Sunday,0.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,5.0,7.0,9.0,-5.0,0.0,0 days
2024-04-28 10:30:00,0,643,0,352,0,144,250,653,0,150,0,169,190,367,195,566,287,2024-04-28,Sunday,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-9.0,2.0,13.0,5.0,-3.0,1.0,0 days
2024-04-28 10:45:00,0,645,0,351,0,144,250,652,0,150,0,173,192,370,199,557,287,2024-04-28,Sunday,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,2.0,3.0,4.0,-9.0,0.0,0 days
2024-04-28 11:00:00,0,638,0,350,0,144,250,655,0,150,0,179,189,373,203,548,286,2024-04-28,Sunday,0.0,-7.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,-3.0,3.0,4.0,-9.0,-1.0,0 days
2024-04-28 11:15:00,0,637,0,344,0,144,250,655,0,150,0,185,192,377,208,539,284,2024-04-28,Sunday,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,5.0,-9.0,-2.0,0 days
2024-04-28 11:30:00,0,638,0,342,0,144,250,660,0,148,0,185,193,381,211,540,282,2024-04-28,Sunday,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,5.0,0.0,-2.0,0.0,0.0,1.0,4.0,3.0,1.0,-2.0,0 days
2024-04-28 11:45:00,0,631,0,341,0,144,250,665,0,146,0,194,186,388,212,541,283,2024-04-28,Sunday,0.0,-7.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0,-2.0,0.0,9.0,-7.0,7.0,1.0,1.0,1.0,0 days
2024-04-28 12:00:00,0,629,0,335,0,144,250,668,0,145,0,211,181,398,211,545,283,2024-04-28,Sunday,0.0,-2.0,0.0,-6.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,17.0,-5.0,10.0,-1.0,4.0,0.0,0 days
2024-04-28 12:15:00,0,627,0,333,0,144,250,669,0,144,0,218,180,397,208,544,282,2024-04-28,Sunday,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,7.0,-1.0,-1.0,-3.0,-1.0,-1.0,0 days
2024-04-28 12:30:00,0,625,0,329,0,144,250,666,0,139,0,225,180,403,208,543,282,2024-04-28,Sunday,0.0,-2.0,0.0,-4.0,0.0,0.0,0.0,-3.0,0.0,-5.0,0.0,7.0,0.0,6.0,0.0,-1.0,0.0,0 days
2024-04-28 12:45:00,0,624,0,327,0,144,250,674,0,135,0,226,180,404,208,539,281,2024-04-28,Sunday,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,8.0,0.0,-4.0,0.0,1.0,0.0,1.0,0.0,-4.0,-1.0,0 days
2024-04-28 13:00:00,0,627,0,327,0,144,250,682,0,135,0,222,180,402,207,537,280,2024-04-28,Sunday,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-4.0,0.0,-2.0,-1.0,-2.0,-1.0,0 days
2024-04-28 13:15:00,0,627,0,320,0,144,250,687,0,138,0,226,187,402,204,531,280,2024-04-28,Sunday,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,4.0,7.0,0.0,-3.0,-6.0,0.0,0 days
2024-04-28 13:30:00,0,625,0,316,0,144,250,690,0,134,0,235,189,398,195,527,278,2024-04-28,Sunday,0.0,-2.0,0.0,-4.0,0.0,0.0,0.0,3.0,0.0,-4.0,0.0,9.0,2.0,-4.0,-9.0,-4.0,-2.0,0 days
2024-04-28 13:45:00,0,624,0,315,0,144,250,697,0,131,0,236,184,394,187,522,273,2024-04-28,Sunday,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,7.0,0.0,-3.0,0.0,1.0,-5.0,-4.0,-8.0,-5.0,-5.0,0 days
2024-04-28 14:00:00,0,622,0,311,0,144,250,701,0,127,0,236,185,393,185,514,264,2024-04-28,Sunday,0.0,-2.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,-4.0,0.0,0.0,1.0,-1.0,-2.0,-8.0,-9.0,0 days
2024-04-28 14:15:00,0,621,0,310,0,144,250,704,0,118,0,239,192,396,184,513,262,2024-04-28,Sunday,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0,-9.0,0.0,3.0,7.0,3.0,-1.0,-1.0,-2.0,0 days
2024-04-28 14:30:00,0,617,0,311,0,144,250,704,0,117,0,244,188,399,184,514,260,2024-04-28,Sunday,0.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,-4.0,3.0,0.0,1.0,-2.0,0 days
2024-04-28 14:45:00,0,613,0,307,0,144,250,706,0,110,0,240,186,398,182,508,260,2024-04-28,Sunday,0.0,-4.0,0.0,-4.0,0.0,0.0,0.0,2.0,0.0,-7.0,0.0,-4.0,-2.0,-1.0,-2.0,-6.0,0.0,0 days
2024-04-28 15:00:00,0,608,0,315,0,144,250,715,0,117,0,241,190,396,185,502,259,2024-04-28,Sunday,0.0,-5.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,1.0,4.0,-2.0,3.0,-6.0,-1.0,0 days
2024-04-28 15:15:00,0,605,0,311,0,144,250,732,0,123,0,236,186,395,185,506,262,2024-04-28,Sunday,0.0,-3.0,0.0,-4.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,-5.0,-4.0,-1.0,0.0,4.0,3.0,0 days
2024-04-28 15:30:00,0,599,0,314,0,144,250,738,0,122,0,235,187,392,183,507,265,2024-04-28,Sunday,0.0,-6.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,-1.0,1.0,-3.0,-2.0,1.0,3.0,0 days
2024-04-28 15:45:00,0,590,0,314,0,144,250,744,0,127,0,239,190,388,177,507,266,2024-04-28,Sunday,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,4.0,3.0,-4.0,-6.0,0.0,1.0,0 days
2024-04-28 16:00:00,0,590,0,314,0,144,250,748,0,129,0,238,193,392,178,508,269,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,-1.0,3.0,4.0,1.0,1.0,3.0,0 days
2024-04-28 16:15:00,0,591,0,316,0,144,250,750,0,129,0,236,191,396,176,505,273,2024-04-28,Sunday,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,4.0,-2.0,-3.0,4.0,0 days
2024-04-28 16:30:00,0,597,0,318,0,144,250,750,0,132,0,234,191,410,184,497,275,2024-04-28,Sunday,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,0.0,14.0,8.0,-8.0,2.0,0 days
2024-04-28 16:45:00,0,599,0,327,0,144,250,750,0,132,0,230,192,412,182,493,276,2024-04-28,Sunday,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,2.0,-2.0,-4.0,1.0,0 days
2024-04-28 17:00:00,0,601,0,330,0,144,250,750,0,131,0,229,190,414,184,485,274,2024-04-28,Sunday,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,2.0,2.0,-8.0,-2.0,0 days
2024-04-28 17:15:00,0,597,0,328,0,144,250,750,0,133,0,228,193,415,186,484,273,2024-04-28,Sunday,0.0,-4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,3.0,1.0,2.0,-1.0,-1.0,0 days
2024-04-28 17:30:00,0,583,0,330,0,144,250,750,0,136,0,231,186,413,181,473,271,2024-04-28,Sunday,0.0,-14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,-7.0,-2.0,-5.0,-11.0,-2.0,0 days
2024-04-28 17:45:00,0,566,0,335,0,144,250,750,0,135,0,231,183,407,168,462,271,2024-04-28,Sunday,0.0,-17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,-6.0,-13.0,-11.0,0.0,0 days
2024-04-28 18:00:00,0,560,0,328,0,144,250,750,0,138,0,229,171,405,160,459,272,2024-04-28,Sunday,0.0,-6.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,-12.0,-2.0,-8.0,-3.0,1.0,0 days
2024-04-28 18:15:00,0,564,0,323,0,144,250,750,0,139,0,236,169,409,163,457,269,2024-04-28,Sunday,0.0,4.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-2.0,4.0,3.0,-2.0,-3.0,0 days
2024-04-28 18:45:00,0,564,0,324,0,0,0,750,0,145,0,227,170,410,166,429,255,2024-04-28,Sunday,0.0,0.0,0.0,1.0,0.0,-144.0,-250.0,0.0,0.0,6.0,0.0,-9.0,1.0,1.0,3.0,-28.0,-14.0,0 days
2024-04-28 19:00:00,0,571,0,318,0,0,0,750,0,145,0,222,167,409,163,427,255,2024-04-28,Sunday,0.0,7.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-3.0,-1.0,-3.0,-2.0,0.0,0 days
2024-04-28 19:15:00,0,597,0,321,0,0,0,750,0,145,0,223,174,408,158,426,256,2024-04-28,Sunday,0.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-1.0,-5.0,-1.0,1.0,0 days
2024-04-28 19:30:00,0,599,0,325,0,0,0,750,0,143,0,229,181,411,158,413,256,2024-04-28,Sunday,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,6.0,7.0,3.0,0.0,-13.0,0.0,0 days
2024-04-28 19:45:00,0,598,0,324,0,0,0,750,0,143,0,229,184,410,156,410,256,2024-04-28,Sunday,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,-2.0,-3.0,0.0,0 days
2024-04-28 20:00:00,0,600,0,326,0,0,0,750,0,148,0,230,184,407,158,417,256,2024-04-28,Sunday,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,-3.0,2.0,7.0,0.0,0 days
2024-04-28 20:15:00,0,602,0,328,0,0,0,750,0,150,0,233,182,410,165,425,256,2024-04-28,Sunday,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-2.0,3.0,7.0,8.0,0.0,0 days
2024-04-28 20:30:00,0,605,0,332,0,0,0,750,0,150,0,236,182,417,183,430,257,2024-04-28,Sunday,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,18.0,5.0,1.0,0 days
2024-04-28 20:45:00,0,621,0,334,0,0,0,750,0,150,0,239,185,421,203,442,257,2024-04-28,Sunday,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,20.0,12.0,0.0,0 days
2024-04-28 21:00:00,0,627,0,337,0,0,0,750,0,150,0,240,180,421,199,446,258,2024-04-28,Sunday,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,-4.0,4.0,1.0,0 days
2024-04-28 21:15:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0 days
2024-04-28 21:30:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 21:45:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 22:00:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 22:15:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 22:30:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 22:45:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 23:00:00,0,628,0,337,0,0,0,750,0,150,0,240,180,421,201,446,258,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 23:15:00,0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,2024-04-28,Sunday,0.0,30.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,18.0,3.0,11.0,13.0,123.0,27.0,0 days
2024-04-28 23:30:00,0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
2024-04-28 23:45:00,0,658,0,366,0,0,0,750,0,0,0,258,183,432,214,569,285,2024-04-28,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days
