Monat,Wochentag,Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
11,Mittwoch,05:00,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,ges,564,317
11,Mittwoch,05:15,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,ges,564,317
11,Mittwoch,05:30,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,ges,563,317
11,Mittwoch,05:45,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,ges,563,314
11,Mittwoch,06:00,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,178,563,309
11,Mittwoch,06:15,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,178,561,305
11,Mittwoch,06:30,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,178,558,294
11,Mittwoch,06:45,ges,ges,ges,332,ges,ges,ges,ges,ges,ges,ges,ges,84,ges,178,557,280
11,Mittwoch,07:00,ges,372,165,325,63,167,260,434,210,ges,ges,138,74,142,169,550,266
11,Mittwoch,07:15,ges,370,165,324,63,167,288,427,206,ges,ges,213,74,142,170,543,259
11,Mittwoch,07:30,ges,369,163,322,63,167,288,422,203,ges,168,210,72,142,174,537,250
11,Mittwoch,07:45,ges,366,158,316,63,167,288,419,202,ges,165,206,73,143,177,526,245
11,Mittwoch,08:00,ges,357,143,307,63,167,288,410,200,155,161,160,74,142,176,519,239
11,Mittwoch,08:15,ges,360,136,291,63,167,288,399,197,149,158,192,73,142,175,509,228
11,Mittwoch,08:30,ges,351,125,279,63,167,288,447,191,140,154,182,73,179,173,497,219
11,Mittwoch,08:45,ges,415,246,264,63,167,288,430,182,126,153,178,87,175,173,489,214
11,Mittwoch,09:00,ges,404,90,234,63,167,288,407,170,107,149,165,84,158,167,480,210
11,Mittwoch,09:15,ges,388,70,210,60,167,288,376,164,81,143,154,80,145,162,476,211
11,Mittwoch,09:30,ges,377,52,185,60,167,288,337,155,52,129,145,78,134,158,470,209
11,Mittwoch,09:45,ges,364,32,156,59,167,288,296,142,51,117,127,75,121,156,468,211
11,Mittwoch,10:00,ges,342,77,112,57,167,288,259,130,27,102,111,73,113,150,466,210
11,Mittwoch,10:15,ges,316,1,67,57,167,288,208,116,0,82,83,68,90,144,465,210
11,Mittwoch,10:30,ges,283,0,42,55,167,288,161,106,0,68,67,64,80,138,463,209
11,Mittwoch,10:45,ges,253,1,18,55,167,288,122,92,2,56,53,57,64,135,460,208
11,Mittwoch,11:00,ges,224,1,10,55,167,288,93,80,0,40,44,73,56,133,456,209
11,Mittwoch,11:15,ges,195,0,6,54,167,288,68,72,0,26,47,46,55,127,451,208
11,Mittwoch,11:30,ges,174,0,6,56,167,288,48,71,0,20,44,44,50,126,448,208
11,Mittwoch,11:45,ges,149,2,5,55,167,288,44,65,1,21,27,42,48,125,449,206
11,Mittwoch,12:00,ges,134,1,5,54,140,288,45,64,0,19,26,38,52,120,452,205
11,Mittwoch,12:15,ges,125,0,16,53,140,288,49,70,1,22,26,42,100,122,452,206
11,Mittwoch,12:30,ges,123,1,13,52,140,288,51,76,0,26,30,37,60,123,453,206
11,Mittwoch,12:45,ges,129,2,14,52,140,288,55,76,2,32,36,37,65,123,457,206
11,Mittwoch,13:00,ges,140,12,16,52,140,288,54,75,0,40,40,36,71,127,462,207
11,Mittwoch,13:15,ges,152,13,23,54,140,288,62,75,4,41,46,37,80,133,463,202
11,Mittwoch,13:30,ges,165,12,28,54,140,288,65,80,2,49,48,42,116,139,465,204
11,Mittwoch,13:45,ges,170,10,37,55,140,288,73,87,0,57,58,42,120,139,469,207
11,Mittwoch,14:00,ges,181,13,45,55,140,288,81,93,0,65,71,43,122,144,466,207
11,Mittwoch,14:15,ges,196,22,57,56,140,288,86,101,1,70,77,44,129,142,468,210
11,Mittwoch,14:30,ges,209,27,69,57,140,288,103,109,2,79,80,48,130,146,469,210
11,Mittwoch,14:45,ges,222,29,76,52,140,288,110,121,6,82,88,52,128,151,473,213
11,Mittwoch,15:00,ges,232,19,88,55,140,288,128,130,10,84,90,56,127,150,471,215
11,Mittwoch,15:15,ges,250,21,88,57,140,288,139,136,10,85,88,60,135,153,471,217
11,Mittwoch,15:30,ges,253,24,95,58,140,288,148,138,7,87,94,63,136,155,472,223
11,Mittwoch,15:45,ges,260,30,96,60,140,288,159,137,9,92,102,66,133,158,474,233
11,Mittwoch,16:00,ges,267,29,101,62,140,288,168,137,18,95,94,65,132,158,474,242
11,Mittwoch,16:15,ges,274,32,100,63,140,288,181,141,12,95,99,62,146,156,477,255
11,Mittwoch,16:30,ges,281,29,99,63,140,288,187,147,43,108,103,60,148,159,476,266
11,Mittwoch,16:45,ges,287,28,94,63,140,288,189,147,15,116,103,59,143,158,475,270
11,Mittwoch,17:00,ges,290,44,87,63,140,288,204,151,14,117,95,54,139,158,472,280
11,Mittwoch,17:15,ges,296,44,90,63,140,288,216,154,15,122,97,54,145,157,472,285
11,Mittwoch,17:30,ges,301,37,86,63,140,288,226,162,15,124,109,57,145,156,467,289
11,Mittwoch,17:45,ges,303,36,92,63,140,288,247,168,15,128,107,54,138,151,461,293
11,Mittwoch,18:00,ges,306,44,96,63,140,288,249,174,13,138,106,51,131,149,452,294
11,Mittwoch,18:15,ges,306,48,99,63,140,288,255,179,18,140,108,74,133,148,449,292
11,Mittwoch,18:30,ges,310,55,102,63,140,288,264,185,28,144,115,78,137,147,441,292
11,Mittwoch,18:45,ges,309,59,99,63,140,288,274,185,31,147,116,78,135,147,431,293
11,Mittwoch,19:00,ges,298,68,104,63,140,288,281,189,39,153,120,78,137,151,419,294
11,Mittwoch,19:15,ges,275,69,116,63,140,288,290,192,52,162,127,80,140,151,403,292
11,Mittwoch,19:30,ges,273,68,131,63,140,288,301,196,64,167,137,84,144,153,392,291
11,Mittwoch,19:45,ges,280,68,139,63,140,288,313,198,81,171,144,88,149,156,386,289
11,Mittwoch,20:00,ges,290,66,161,63,140,288,340,198,94,174,155,87,152,156,384,291
11,Mittwoch,20:15,ges,295,71,176,63,140,288,365,210,105,180,166,93,157,159,381,291
11,Mittwoch,20:30,ges,306,77,195,63,140,310,389,212,113,182,175,94,167,162,392,292
11,Mittwoch,20:45,ges,316,85,209,63,85,310,397,214,118,ges,184,66,171,163,398,294
11,Mittwoch,21:00,ges,322,91,221,63,85,260,416,212,124,ges,189,66,177,164,402,295
11,Mittwoch,21:15,ges,334,107,239,ges,ges,ges,431,ges,131,ges,197,73,181,165,415,295
11,Mittwoch,21:30,ges,357,116,256,ges,ges,ges,444,ges,136,ges,204,80,188,176,429,300
11,Mittwoch,21:45,ges,390,123,272,ges,ges,ges,459,ges,141,ges,212,84,194,180,451,304
11,Mittwoch,22:00,ges,400,130,290,ges,ges,ges,471,ges,146,ges,220,90,198,183,464,305
11,Mittwoch,22:15,ges,408,ges,304,ges,ges,ges,481,ges,152,ges,224,96,203,182,477,306
11,Mittwoch,22:30,ges,432,ges,314,ges,ges,ges,493,ges,154,ges,226,97,204,183,502,309
11,Mittwoch,22:45,ges,445,ges,324,ges,ges,ges,501,ges,159,ges,228,101,205,184,529,310
11,Mittwoch,23:00,ges,450,ges,328,ges,ges,ges,505,ges,161,ges,229,103,207,183,553,311
11,Mittwoch,23:15,ges,453,ges,331,ges,ges,ges,509,ges,ges,ges,231,104,212,184,558,313
11,Mittwoch,23:30,ges,455,ges,334,ges,ges,ges,511,ges,ges,ges,231,106,213,184,562,314
11,Mittwoch,23:45,ges,457,ges,336,ges,ges,ges,512,ges,ges,ges,231,108,213,185,565,313
11,Donnerstag,00:00,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,565,313
11,Donnerstag,00:15,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,565,313
11,Donnerstag,00:30,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,565,313
11,Donnerstag,00:45,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,565,313
11,Donnerstag,01:00,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,565,313
11,Donnerstag,01:15,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,565,313
11,Donnerstag,01:30,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,313
11,Donnerstag,01:45,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,02:00,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,02:15,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,02:30,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,02:45,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,03:00,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,03:15,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,03:30,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,03:45,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,04:00,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,04:15,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,04:30,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,04:45,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,05:00,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,05:15,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,314
11,Donnerstag,05:30,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,566,313
11,Donnerstag,05:45,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,ges,567,311
11,Donnerstag,06:00,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,185,567,307
11,Donnerstag,06:15,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,185,565,304
11,Donnerstag,06:30,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,110,ges,185,562,295
11,Donnerstag,06:45,ges,ges,ges,337,ges,ges,ges,ges,ges,ges,ges,ges,109,ges,184,560,283
11,Donnerstag,07:00,ges,457,163,333,63,200,310,517,239,ges,ges,227,87,217,179,550,270
11,Donnerstag,07:15,ges,468,162,328,63,200,288,514,237,ges,ges,224,87,213,181,543,261
11,Donnerstag,07:30,ges,466,169,326,59,200,288,510,238,ges,168,219,86,213,183,537,253
11,Donnerstag,07:45,ges,457,163,321,58,200,288,502,238,ges,163,214,85,210,181,530,250
11,Donnerstag,08:00,ges,450,156,313,58,200,288,495,234,156,161,209,87,205,177,522,246
11,Donnerstag,08:15,ges,440,147,304,56,200,288,486,230,151,156,205,86,202,177,517,243
11,Donnerstag,08:30,ges,432,139,294,54,200,288,465,230,144,150,195,85,201,176,507,234
11,Donnerstag,08:45,ges,421,125,280,52,200,288,451,220,128,148,186,77,195,172,497,225
11,Donnerstag,09:00,ges,412,110,260,49,200,288,421,210,115,142,173,88,182,165,482,214
11,Donnerstag,09:15,ges,402,97,245,46,200,288,384,207,99,136,163,71,174,163,465,209
11,Donnerstag,09:30,ges,394,84,224,63,200,288,355,197,86,128,151,68,164,159,441,202
11,Donnerstag,09:45,ges,379,64,206,42,200,288,320,191,60,118,136,64,159,157,427,199
11,Donnerstag,10:00,ges,361,44,177,44,200,288,275,182,33,105,122,61,149,155,423,199
11,Donnerstag,10:15,ges,341,33,143,46,200,288,232,173,22,88,110,55,107,152,421,201
11,Donnerstag,10:30,ges,322,14,111,45,200,288,187,162,1,73,90,55,117,148,420,201
11,Donnerstag,10:45,ges,300,0,82,43,200,288,166,154,0,60,75,52,110,146,419,199
11,Donnerstag,11:00,ges,281,1,60,44,167,288,133,145,0,48,59,51,103,143,417,194
11,Donnerstag,11:15,ges,266,0,51,43,167,288,122,141,0,41,41,53,98,139,416,192
11,Donnerstag,11:30,ges,253,4,39,40,167,288,104,132,0,35,35,54,94,135,415,189
11,Donnerstag,11:45,ges,236,1,32,58,167,235,91,129,1,29,38,53,91,136,415,186
11,Donnerstag,12:00,ges,223,6,25,41,167,235,85,129,1,42,34,49,81,133,415,187
11,Donnerstag,12:15,ges,220,9,27,60,167,235,79,133,0,30,27,49,80,133,415,190
11,Donnerstag,12:30,ges,222,5,28,37,167,235,78,135,4,46,32,47,82,140,414,192
11,Donnerstag,12:45,ges,219,7,31,38,167,235,82,138,2,45,34,47,80,138,413,193
11,Donnerstag,13:00,ges,228,10,27,39,167,235,89,142,5,35,40,46,85,142,415,196
11,Donnerstag,13:15,ges,235,11,31,40,167,235,96,144,6,36,40,44,88,149,417,196
11,Donnerstag,13:30,ges,242,16,43,40,167,235,105,149,8,44,45,42,91,150,419,197
11,Donnerstag,13:45,ges,246,8,49,40,127,235,106,148,5,48,44,41,87,150,421,194
11,Donnerstag,14:00,ges,246,12,45,41,127,235,101,150,17,50,45,41,86,152,421,191
11,Donnerstag,14:15,ges,248,17,53,43,127,288,113,151,5,53,51,40,92,150,421,192
11,Donnerstag,14:30,ges,251,18,55,44,127,288,124,150,0,51,48,45,99,148,418,190
11,Donnerstag,14:45,ges,259,8,52,42,127,288,128,149,0,54,46,49,100,144,421,193
11,Donnerstag,15:00,ges,259,2,44,42,127,288,124,150,5,55,52,50,102,145,442,206
11,Donnerstag,15:15,ges,263,0,53,43,127,288,137,150,0,56,53,54,105,148,459,214
11,Donnerstag,15:30,ges,266,10,57,43,127,288,140,148,1,58,52,53,107,144,465,222
11,Donnerstag,15:45,ges,270,15,94,45,127,288,150,150,2,58,54,54,105,145,466,229
11,Donnerstag,16:00,ges,269,18,63,44,127,288,152,158,2,58,78,50,105,142,469,239
11,Donnerstag,16:15,ges,268,16,70,47,127,288,150,157,1,59,56,49,99,140,468,248
11,Donnerstag,16:30,ges,274,18,73,51,127,288,154,158,1,65,55,51,96,139,468,253
11,Donnerstag,16:45,ges,272,25,106,53,127,288,145,163,1,68,55,48,92,137,459,259
11,Donnerstag,17:00,ges,263,13,100,56,127,288,148,157,4,72,54,45,88,140,462,268
11,Donnerstag,17:15,ges,267,28,64,58,127,288,157,163,4,76,58,50,94,139,461,274
11,Donnerstag,17:30,ges,270,26,70,60,127,288,174,171,9,84,64,48,88,138,461,278
11,Donnerstag,17:45,ges,276,36,74,63,127,288,176,170,20,87,73,51,91,139,455,279
11,Donnerstag,18:00,ges,281,38,81,63,127,288,175,167,20,95,77,48,87,141,445,280
11,Donnerstag,18:15,ges,284,36,91,63,127,288,197,174,25,105,88,42,93,138,440,283
11,Donnerstag,18:30,ges,289,50,96,63,127,288,211,181,28,112,94,62,89,139,430,289
11,Donnerstag,18:45,ges,288,54,104,63,127,288,233,187,34,123,101,56,85,134,424,289
11,Donnerstag,19:00,ges,290,58,100,63,127,288,252,189,40,131,108,56,88,129,408,287
11,Donnerstag,19:15,ges,295,64,110,63,127,288,269,196,53,141,114,60,98,129,397,281
11,Donnerstag,19:30,ges,308,68,123,63,127,288,290,202,63,149,126,65,105,130,377,279
11,Donnerstag,19:45,ges,313,69,137,63,127,288,302,206,72,155,136,47,111,132,368,279
11,Donnerstag,20:00,ges,318,76,147,63,127,288,324,206,86,163,143,53,121,135,360,279
11,Donnerstag,20:15,ges,332,82,173,63,127,288,352,210,103,172,153,55,126,140,345,280
11,Donnerstag,20:30,ges,344,86,195,62,127,288,374,214,109,178,163,60,132,146,345,279
11,Donnerstag,20:45,ges,353,89,211,62,127,310,393,216,116,ges,173,64,139,149,353,279
11,Donnerstag,21:00,ges,367,94,224,63,30,310,407,0,125,ges,180,62,148,152,359,279
11,Donnerstag,21:15,ges,379,98,238,ges,ges,ges,425,ges,129,ges,186,66,158,160,366,280
11,Donnerstag,21:30,ges,389,103,251,ges,ges,ges,436,ges,134,ges,192,78,168,169,382,285
11,Donnerstag,21:45,ges,395,108,264,ges,ges,ges,451,ges,140,ges,199,82,176,172,395,287
11,Donnerstag,22:00,ges,413,112,279,ges,ges,ges,471,ges,145,ges,203,86,183,175,408,290
11,Donnerstag,22:15,ges,423,ges,294,ges,ges,ges,478,ges,149,ges,208,90,189,177,422,291
11,Donnerstag,22:30,ges,439,ges,301,ges,ges,ges,492,ges,154,ges,214,92,191,180,452,296
11,Donnerstag,22:45,ges,456,ges,307,ges,ges,ges,498,ges,156,ges,215,97,194,185,489,305
11,Donnerstag,23:00,ges,461,ges,318,ges,ges,ges,506,ges,160,ges,215,101,201,188,511,309
11,Donnerstag,23:15,ges,466,ges,324,ges,ges,ges,510,ges,ges,ges,217,105,205,189,526,311
11,Donnerstag,23:30,ges,468,ges,327,ges,ges,ges,513,ges,ges,ges,218,109,208,189,538,313
11,Donnerstag,23:45,ges,469,ges,330,ges,ges,ges,516,ges,ges,ges,218,109,209,189,546,314
11,Freitag,00:00,ges,ges,ges,324,ges,ges,ges,ges,ges,ges,ges,ges,102,ges,ges,437,292
11,Freitag,00:15,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,438,292
11,Freitag,00:30,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,438,292
11,Freitag,00:45,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,438,292
11,Freitag,01:00,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,439,292
11,Freitag,01:15,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,440,292
11,Freitag,01:30,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,441,292
11,Freitag,01:45,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,441,292
11,Freitag,02:00,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,02:15,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,02:30,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,02:45,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,03:00,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,03:15,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,03:30,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,03:45,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,04:00,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,04:15,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,04:30,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,04:45,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,05:00,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,05:15,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,292
11,Freitag,05:30,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,291
11,Freitag,05:45,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,ges,442,290
11,Freitag,06:00,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,183,442,289
11,Freitag,06:15,ges,ges,ges,325,ges,ges,ges,ges,ges,ges,ges,ges,101,ges,183,440,288
11,Freitag,06:30,ges,ges,ges,323,ges,ges,ges,ges,ges,ges,ges,ges,102,ges,185,438,283
11,Freitag,06:45,ges,ges,ges,324,ges,ges,ges,ges,ges,ges,ges,ges,92,ges,182,437,273
11,Freitag,07:00,ges,430,117,322,39,75,122,493,163,ges,ges,199,92,192,181,431,267
11,Freitag,07:15,ges,433,127,319,45,133,168,500,183,ges,ges,200,93,192,183,523,282
11,Freitag,07:30,ges,431,125,316,45,133,168,498,183,ges,170,196,92,193,185,519,280
11,Freitag,07:45,ges,428,120,311,45,133,168,494,183,ges,168,192,92,191,185,513,278
11,Freitag,08:00,ges,422,112,304,44,133,168,487,182,155,165,187,91,183,182,509,278
11,Freitag,08:15,ges,413,106,297,44,133,168,479,178,151,163,180,90,178,179,503,275
11,Freitag,08:30,ges,406,101,286,44,133,168,468,176,143,159,174,88,172,178,495,273
11,Freitag,08:45,ges,312,96,200,44,125,168,342,172,96,154,127,64,133,135,490,272
11,Freitag,09:00,ges,304,82,186,44,125,168,326,168,88,151,121,64,124,135,488,269
11,Freitag,09:15,ges,298,75,174,44,125,168,312,165,78,148,111,64,120,136,486,269
11,Freitag,09:30,ges,291,64,156,44,125,168,292,159,62,143,101,63,113,134,486,269
11,Freitag,09:45,ges,277,48,134,44,125,168,271,155,51,136,92,59,107,128,486,270
11,Freitag,10:00,ges,261,29,108,40,125,168,238,147,26,123,74,60,103,126,481,270
11,Freitag,10:15,ges,252,7,81,40,125,168,208,138,8,112,60,59,94,124,478,272
11,Freitag,10:30,ges,238,0,50,39,125,168,182,130,1,103,48,56,81,120,476,271
11,Freitag,10:45,ges,220,0,39,38,125,168,156,127,0,95,49,54,70,117,475,271
11,Freitag,11:00,ges,200,0,16,38,125,168,131,118,0,83,30,51,60,113,476,268
11,Freitag,11:15,ges,183,0,11,37,125,168,112,116,1,102,35,51,49,112,475,266
11,Freitag,11:30,ges,163,2,4,36,125,168,93,110,0,102,30,50,47,113,474,266
11,Freitag,11:45,ges,150,0,3,35,125,168,79,107,0,76,21,48,39,108,473,263
11,Freitag,12:00,ges,138,0,5,34,94,168,69,104,1,72,21,48,35,102,473,263
11,Freitag,12:15,ges,136,1,6,34,94,168,57,106,2,99,24,46,35,101,472,268
11,Freitag,12:30,ges,222,7,86,34,94,130,149,104,74,97,64,55,81,142,472,272
11,Freitag,12:45,ges,218,6,115,30,94,130,148,104,50,72,64,48,78,138,475,273
11,Freitag,13:00,ges,218,6,91,28,117,130,147,104,72,75,67,50,82,137,474,278
11,Freitag,13:15,ges,217,4,125,28,117,130,143,105,74,76,67,59,85,138,476,285
11,Freitag,13:30,ges,222,9,132,19,117,130,141,109,76,76,68,61,99,136,477,288
11,Freitag,13:45,ges,224,4,100,19,117,130,141,108,133,79,70,62,103,132,476,290
11,Freitag,14:00,ges,229,0,99,20,117,130,138,106,43,82,68,61,104,129,476,291
11,Freitag,14:15,ges,230,0,104,21,117,207,142,110,122,82,70,64,101,127,476,293
11,Freitag,14:30,ges,233,6,104,24,117,207,148,109,114,86,70,67,99,129,472,295
11,Freitag,14:45,ges,232,11,102,28,117,207,148,108,60,85,69,65,90,125,468,297
11,Freitag,15:00,ges,190,13,136,30,117,207,148,110,59,81,95,64,86,124,461,299
11,Freitag,15:15,ges,229,12,135,31,117,207,155,110,59,79,92,61,82,120,458,300
11,Freitag,15:30,ges,226,15,104,34,117,207,149,106,41,79,69,61,78,118,458,301
11,Freitag,15:45,ges,220,17,131,36,117,207,150,104,40,80,91,60,71,116,458,302
11,Freitag,16:00,ges,214,7,98,40,117,207,151,106,43,81,83,59,82,110,460,303
11,Freitag,16:15,ges,207,1,96,43,117,207,150,105,60,111,63,59,76,106,456,304
11,Freitag,16:30,ges,208,4,92,44,117,207,154,104,60,86,85,58,74,105,454,304
11,Freitag,16:45,ges,208,8,90,46,117,207,159,106,119,90,61,58,70,92,444,305
11,Freitag,17:00,ges,212,8,85,47,167,207,164,143,40,96,62,73,50,88,436,305
11,Freitag,17:15,ges,211,10,86,34,167,207,161,143,32,102,59,77,48,114,426,302
11,Freitag,17:30,ges,210,9,120,34,167,207,166,142,34,105,81,76,46,84,414,302
11,Freitag,17:45,ges,215,12,89,36,167,207,169,136,44,105,62,72,54,80,399,297
11,Freitag,18:00,ges,214,20,121,38,167,207,167,134,68,108,91,65,42,79,379,292
11,Freitag,18:15,ges,205,20,92,39,167,207,163,135,70,110,68,58,39,77,356,286
11,Freitag,18:30,ges,196,26,92,40,167,207,163,132,53,110,70,60,33,100,335,280
11,Freitag,18:45,ges,194,24,125,42,167,207,160,131,64,117,76,57,30,102,310,277
11,Freitag,19:00,ges,188,20,96,44,167,207,147,136,64,121,75,48,29,76,287,272
11,Freitag,19:15,ges,179,20,100,44,167,207,145,141,69,132,78,44,35,74,260,267
11,Freitag,19:30,ges,174,22,101,46,167,207,158,142,62,140,84,42,28,78,224,260
11,Freitag,19:45,ges,176,20,108,47,167,207,171,147,70,146,91,40,29,80,184,256
11,Freitag,20:00,ges,178,20,93,47,167,207,186,150,80,154,98,39,30,82,168,254
11,Freitag,20:15,ges,187,22,132,47,125,207,204,152,98,167,107,42,32,83,155,254
11,Freitag,20:30,ges,197,23,142,47,125,207,220,135,108,174,115,48,43,94,156,254
11,Freitag,20:45,ges,209,26,155,47,125,207,236,138,116,ges,120,51,53,102,157,251
11,Freitag,21:00,ges,223,30,170,42,0,0,260,1,120,ges,128,55,58,102,162,250
11,Freitag,21:15,ges,234,32,184,ges,ges,ges,278,ges,124,ges,136,57,63,106,170,250
11,Freitag,21:30,ges,251,36,194,ges,ges,ges,298,ges,130,ges,143,60,73,108,173,252
11,Freitag,21:45,ges,269,38,206,ges,ges,ges,312,ges,136,ges,151,49,78,112,184,252
11,Freitag,22:00,ges,282,42,219,ges,ges,ges,320,ges,139,ges,155,54,83,116,197,252
11,Freitag,22:15,ges,295,ges,228,ges,ges,ges,328,ges,142,ges,161,59,88,118,208,254
11,Freitag,22:30,ges,306,ges,242,ges,ges,ges,338,ges,147,ges,168,64,92,124,238,262
11,Freitag,22:45,ges,331,ges,257,ges,ges,ges,348,ges,149,ges,174,69,96,128,262,272
11,Freitag,23:00,ges,340,ges,267,ges,ges,ges,362,ges,152,ges,178,72,101,132,303,283
11,Freitag,23:15,ges,391,ges,290,ges,ges,ges,455,ges,ges,ges,190,77,109,140,393,294
11,Freitag,23:30,ges,400,ges,298,ges,ges,ges,461,ges,ges,ges,192,82,111,142,424,299
11,Freitag,23:45,ges,409,ges,293,ges,ges,ges,465,ges,ges,ges,194,84,115,142,446,300
11,Samstag,00:00,ges,ges,ges,298,ges,ges,ges,ges,ges,ges,ges,ges,88,ges,ges,453,303
11,Samstag,00:15,ges,ges,ges,303,ges,ges,ges,ges,ges,ges,ges,ges,90,ges,ges,467,305
